audit_status,audit_reason,market,stock_code,company_name,priority_level,level1_tag,level2_tag,level3_tag,evidence_method,sector,main_business,strategic_business,industry_level_1,industry_level_2,industry_level_3,policy_review_note,tag_batch,ah_conflict
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301051,信濠光电,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为智能手机与电脑类,户用系统、智能头显与智能穿戴类、智能手机与电脑类、汽车及智能座舱类、逆变器,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“户用系统、智能头显与智能穿戴类、智能手机与电脑类、汽车及智能座舱类、逆变器”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301067,显盈科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为信号转换拓展类产品,信号转换拓展类产品、模具及精密结构件、电源适配器,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“信号转换拓展类产品、模具及精密结构件、电源适配器”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖非金属材料Ⅲ,cn,301071,力量钻石,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为培育钻石,培育钻石、金刚石单晶、金刚石微粉,,基础化工,非金属材料,非金属材料Ⅲ,2026-08-30复核：生产主营“培育钻石、金刚石单晶、金刚石微粉”，行业分类“基础化工/非金属材料/非金属材料Ⅲ”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301086,鸿富瀚,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为消费电子产品功能性器件,消费电子产品功能性器件、自动化设备及相关产品,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“消费电子产品功能性器件、自动化设备及相关产品”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,301087,可孚医疗,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为康复辅具类产品,康复辅具类产品、医疗护理类产品、健康监测类产品、呼吸支持类产品,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“康复辅具类产品、医疗护理类产品、健康监测类产品、呼吸支持类产品”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,301093,华兰股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为常规胶塞,覆膜胶塞、常规胶塞,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“覆膜胶塞、常规胶塞”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,301097,天益医疗,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为血液净化类,血液净化类、病房护理类,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“血液净化类、病房护理类”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,301122,采纳股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为注射器,注射器、穿刺针、实验室耗材,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“注射器、穿刺针、实验室耗材”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖改性塑料,cn,301131,聚赛龙,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为改性PP,改性PP、改性PC/ABS、改性PBT、改性PA、原料贸易,,基础化工,塑料,改性塑料,2026-08-30复核：生产主营“改性PP、改性PC/ABS、改性PBT、改性PA、原料贸易”，行业分类“基础化工/塑料/改性塑料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖磁性材料,cn,301141,中科磁业,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为钕铁硼成品,外购产品、钕铁硼成品、钕铁硼毛坯、铁氧体磁瓦,,有色金属,金属新材料,磁性材料,2026-08-30复核：生产主营“外购产品、钕铁硼成品、钕铁硼毛坯、铁氧体磁瓦”，行业分类“有色金属/金属新材料/磁性材料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖垂直应用软件,cn,301153,中科江南,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为支付电子化,支付电子化、智慧财政、政企数智化,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“支付电子化、智慧财政、政企数智化”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖特钢Ⅲ,cn,301160,翔楼新材,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为汽车零部件精冲材料,汽车零部件精冲材料、工业用精冲材料,,钢铁,特钢,特钢Ⅲ,2026-08-30复核：生产主营“汽车零部件精冲材料、工业用精冲材料”，行业分类“钢铁/特钢/特钢Ⅲ”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖垂直应用软件,cn,301162,国能日新,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为新能源发电功率预测产品,新能源发电功率预测产品、新能源并网智能控制系统、新能源电站智能运营系统、电网新能源管理系统、创新产品,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“新能源发电功率预测产品、新能源并网智能控制系统、新能源电站智能运营系统、电网新能源管理系统、创新产品”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301180,万祥科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为消费电子类产品,动力/储能类产品、消费电子类产品,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“动力/储能类产品、消费电子类产品”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖安防设备,cn,301182,凯旺科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为安防类,安防类、通讯类、组装加工业务,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“安防类、通讯类、组装加工业务”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖光学元件,cn,301183,东田微,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为成像类光学元器件,成像类光学元器件、通信类光学元器件,,电子,光学光电子,光学元件,2026-08-30复核：生产主营“成像类光学元器件、通信类光学元器件”，行业分类“电子/光学光电子/光学元件”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,301188,力诺药包,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为耐热玻璃,耐热玻璃、药用玻璃,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“耐热玻璃、药用玻璃”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖垂直应用软件,cn,301195,北路智控,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为智能矿山监控系统,智能矿山通信系统、智能矿山监控系统、智能矿山集控系统、智能矿山装备配套,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“智能矿山通信系统、智能矿山监控系统、智能矿山集控系统、智能矿山装备配套”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,301208,中亦科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为IT运行维护服务,IT运行维护服务、原厂软硬件产品、自主智能运维产品、运营数据分析服务,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“IT运行维护服务、原厂软硬件产品、自主智能运维产品、运营数据分析服务”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,301234,五洲医疗,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为注射器,注射器、医用穿刺针、输液输血器,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“注射器、医用穿刺针、输液输血器”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖膜材料,cn,301237,和顺科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为有色光电基膜,有色光电基膜、透明膜,,基础化工,塑料,膜材料,2026-08-30复核：生产主营“有色光电基膜、透明膜”，行业分类“基础化工/塑料/膜材料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,301248,杰创智能,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为解决方案服务,解决方案服务、产品销售、技术服务,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“解决方案服务、产品销售、技术服务”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到PCB直接证据；当前主要依赖印制电路板,cn,301282,金禄电子,4,国家重点扶持产业,第一梯队：AI+超级主线,PCB,主营+行业映射,公司主营业务为多层板,单/双面板、多层板、加工业务,,电子,元件,印制电路板,2026-08-30复核：生产主营“单/双面板、多层板、加工业务”，行业分类“电子/元件/印制电路板”；归入PCB,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖安防设备,cn,301318,维海德,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为摄像机,摄像机、视频会议终端、音频设备、热成像仪、网络电话,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“摄像机、视频会议终端、音频设备、热成像仪、网络电话”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到集成电路材料直接证据；当前主要依赖电子化学品Ⅲ,cn,301319,唯特偶,4,国家重点扶持产业,第三梯队：卡脖子底座,集成电路材料,主营+行业映射,公司主营业务为微电子焊接材料,微电子焊接材料、辅助焊接材料,,电子,电子化学品,电子化学品Ⅲ,2026-08-30复核：生产主营“微电子焊接材料、辅助焊接材料”，行业分类“电子/电子化学品/电子化学品Ⅲ”；归入集成电路材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301326,捷邦科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为精密功能件及结构件,精密功能件及结构件、碳纳米管,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“精密功能件及结构件、碳纳米管”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖安防设备,cn,301330,熵基科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为智慧空间,智慧办公、考勤产品、智慧空间、门禁产品、数字身份认证、生物识别传感器产品、证卡产品、智慧商业、商用产品、数字标牌产品,,计算机,计算机设备,安防设备,2026-08-30复核：生产主营“智慧办公、考勤产品、智慧空间、门禁产品、数字身份认证、生物识别传感器产品、证卡产品、智慧商业、商用产品、数字标牌产品”，行业分类“计算机/计算机设备/安防设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖垂直应用软件,cn,301337,亚华电子,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为成套医院智能通讯交互系统,成套医院智能通讯交互系统、病房智能通讯交互系统、门诊服务交互系统,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“成套医院智能通讯交互系统、病房智能通讯交互系统、门诊服务交互系统”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,301339,通行宝,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为智慧交通运营管理系统业务,智慧交通电子收费业务、智慧交通运营管理系统业务、智慧交通生态业务,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“智慧交通电子收费业务、智慧交通运营管理系统业务、智慧交通生态业务”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗设备,cn,301363,美好医疗,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为家用呼吸机组件,家用呼吸机组件、家用及消费电子组件、人工植入耳蜗组件、精密模具及自动化设备、自主产品,,医药生物,医疗器械,医疗设备,2026-08-30复核：生产主营“家用呼吸机组件、家用及消费电子组件、人工植入耳蜗组件、精密模具及自动化设备、自主产品”，行业分类“医药生物/医疗器械/医疗设备”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗设备,cn,301367,瑞迈特,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为家用呼吸诊疗产品,家用呼吸诊疗产品、耗材产品、医用产品,,医药生物,医疗器械,医疗设备,2026-08-30复核：生产主营“家用呼吸诊疗产品、耗材产品、医用产品”，行业分类“医药生物/医疗器械/医疗设备”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,301370,国科恒泰,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为血管介入治疗类材料,口腔材料、神经外科材料、血管介入治疗类材料、非血管介入治疗类材料、骨科材料,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“口腔材料、神经外科材料、血管介入治疗类材料、非血管介入治疗类材料、骨科材料”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301383,天键股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为耳机产品,耳机产品,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“耳机产品”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301387,光大同创,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为功能类产品,防护类产品、功能类产品,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“防护类产品、功能类产品”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301389,隆扬电子,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为电磁屏蔽材料,电磁屏蔽材料、绝缘材料,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“电磁屏蔽材料、绝缘材料”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,301391,卡莱特,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为视频处理设备,云联网播放器、发送器、接收卡、视频处理设备,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“云联网播放器、发送器、接收卡、视频处理设备”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖被动元件,cn,301458,钧崴电子,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为商品销售,商品销售,,电子,元件,被动元件,2026-08-30复核：生产主营“商品销售”，行业分类“电子/元件/被动元件”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖光学元件,cn,301479,弘景光电,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为新兴消费摄像模组,智能汽车光学镜头、智能汽车摄像模组、新兴消费光学镜头、新兴消费摄像模组,,电子,光学光电子,光学元件,2026-08-30复核：生产主营“智能汽车光学镜头、智能汽车摄像模组、新兴消费光学镜头、新兴消费摄像模组”，行业分类“电子/光学光电子/光学元件”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到集成电路材料直接证据；当前主要依赖电子化学品Ⅲ,cn,301489,思泉新材,4,国家重点扶持产业,第三梯队：卡脖子底座,集成电路材料,主营+行业映射,公司主营业务为热管理材料,热管理材料、磁性材料、纳米防护材料,,电子,电子化学品,电子化学品Ⅲ,2026-08-30复核：生产主营“热管理材料、磁性材料、纳米防护材料”，行业分类“电子/电子化学品/电子化学品Ⅲ”；归入集成电路材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,301503,智迪科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为键盘,键盘、鼠标、键鼠套装,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“键盘、鼠标、键鼠套装”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗设备,cn,301515,港通医疗,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为医用洁净装备及系统,医用气体装备及系统、医用洁净装备及系统、运维服务,,医药生物,医疗器械,医疗设备,2026-08-30复核：生产主营“医用气体装备及系统、医用洁净装备及系统、运维服务”，行业分类“医药生物/医疗器械/医疗设备”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖其他金属新材料,cn,301522,上大股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为高温及高性能合金,高温及高性能合金、高品质特种不锈钢,,有色金属,金属新材料,其他金属新材料,2026-08-30复核：生产主营“高温及高性能合金、高品质特种不锈钢”，行业分类“有色金属/金属新材料/其他金属新材料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖玻纤制造,cn,301526,国际复材,2,S100,第二梯队：新兴支柱产业,新材料,主营/战略文本,公司主营业务为玻璃纤维及制品,玻璃纤维及制品,,建筑材料,玻璃玻纤,玻纤制造,2026-08-30复核：生产主营业务“玻璃纤维及制品”命中“玻璃纤维及制品”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖改性塑料,cn,301538,骏鼎达,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为功能性保护套管,功能性保护套管,,基础化工,塑料,改性塑料,2026-08-30复核：生产主营“功能性保护套管”，行业分类“基础化工/塑料/改性塑料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到软件与信息技术服务直接证据；当前主要依赖IT服务Ⅲ,cn,301556,托普云农,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为智慧农业项目,智慧农业项目、智能硬件设备,,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“智慧农业项目、智能硬件设备”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖膜材料,cn,301565,中仑新材,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为通用型BOPA薄膜,通用型BOPA薄膜、新型BOPA薄膜、聚酰胺6（PA6）、生物降解BOPLA薄膜,,基础化工,塑料,膜材料,2026-08-30复核：生产主营“通用型BOPA薄膜、新型BOPA薄膜、聚酰胺6（PA6）、生物降解BOPLA薄膜”，行业分类“基础化工/塑料/膜材料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301567,贝隆精密,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为智能手机精密结构件,智能手机精密结构件、非智能手机精密结构件,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“智能手机精密结构件、非智能手机精密结构件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,301580,爱迪特,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为口腔修复材料,口腔修复材料、氧化锆瓷块、口腔数字化设备,,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“口腔修复材料、氧化锆瓷块、口腔数字化设备”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,301589,诺瓦星云,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为LED显示控制系统,LED显示控制系统、视频处理系统、基于云的信息发布与管理系统,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“LED显示控制系统、视频处理系统、基于云的信息发布与管理系统”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,301600,慧翰股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为车联网智能终端,车联网智能终端、物联网智能模组、软件及服务,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“车联网智能终端、物联网智能模组、软件及服务”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗设备,cn,301602,超研股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为医用超声,x射线、医用超声、工业超声,,医药生物,医疗器械,医疗设备,2026-08-30复核：生产主营“x射线、医用超声、工业超声”，行业分类“医药生物/医疗器械/医疗设备”；归入高端医疗器械,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,301608,博实结,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为智能车载终端,智能车载终端、智慧出行组件、智能睡眠终端、智能支付硬件,,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“智能车载终端、智慧出行组件、智能睡眠终端、智能支付硬件”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到新材料直接证据；当前主要依赖磁性材料,cn,301622,英思特,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为磁组件应用器件,单磁体应用器件、磁组件应用器件,,有色金属,金属新材料,磁性材料,2026-08-30复核：生产主营“单磁体应用器件、磁组件应用器件”，行业分类“有色金属/金属新材料/磁性材料”；归入新材料,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖消费电子零部件及组装,cn,301626,苏州天脉,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为热管理材料及器件,热管理材料及器件,,电子,消费电子,消费电子零部件及组装,2026-08-30复核：生产主营“热管理材料及器件”，行业分类“电子/消费电子/消费电子零部件及组装”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到PCB直接证据；当前主要依赖印制电路板,cn,301628,强达电路,4,国家重点扶持产业,第一梯队：AI+超级主线,PCB,主营+行业映射,公司主营业务为多层板,单/双面板、多层板,,电子,元件,印制电路板,2026-08-30复核：生产主营“单/双面板、多层板”，行业分类“电子/元件/印制电路板”；归入PCB,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到关键电子元器件直接证据；当前主要依赖光学元件,cn,600071,凤凰光学,4,国家重点扶持产业,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为控制器,控制器、光学组件、锂电池、精密加工、光学仪器,智能影像领域,电子,光学光电子,光学元件,2026-08-30复核：生产主营“控制器、光学组件、锂电池、精密加工、光学仪器”，行业分类“电子/光学光电子/光学元件”；归入关键电子元器件,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到先进计算与信息设备直接证据；当前主要依赖其他计算机设备,cn,600100,同方股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,先进计算与信息设备,主营+行业映射,公司主营业务为数字信息,业务板块间抵销、总部投资及科技园、数字信息、智慧能源、核技术应用,节能环保,计算机,计算机设备,其他计算机设备,2026-08-30复核：生产主营“业务板块间抵销、总部投资及科技园、数字信息、智慧能源、核技术应用”，行业分类“计算机/计算机设备/其他计算机设备”；归入先进计算与信息设备,20260830_NEW,False
