audit_status,audit_reason,market,stock_code,company_name,priority_level,level1_tag,level2_tag,level3_tag,evidence_method,sector,main_business,strategic_business,industry_level_1,industry_level_2,industry_level_3,policy_review_note,tag_batch,ah_conflict
A_主营直接支持,主营/新战略业务直接命中节能环保证据,cn,600292,电投水电,4,国家重点扶持产业,第二梯队：新兴支柱产业,节能环保,主营+行业映射,公司主营业务为脱硫脱硝,催化剂销售、水处理运营、环保工程、脱硫脱硝,新能源环保设备,环保,环境治理,大气治理,2026-08-30复核：生产主营“催化剂销售、水处理运营、环保工程、脱硫脱硝”，行业分类“环保/环境治理/大气治理”；归入节能环保,20260830_NEW,False
B_行业与主营一致,申万三级行业为种子，未发现直接冲突,cn,600313,农发种业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物育种,主营+行业映射,公司主营业务为化肥,农产品、农药、化肥,,农林牧渔,种植业,种子,2026-08-30复核：生产主营“农产品、农药、化肥”，行业分类“农林牧渔/种植业/种子”；归入生物育种,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中航空航天证据,cn,600316,洪都航空,4,国家重点扶持产业,第二梯队：新兴支柱产业,航空航天,旧批次规则复核,公司主营业务为其他航空产品,教练机、非航空产品,,国防军工,航空装备,航空装备Ⅲ,Codex复核：披露业务“其他航空产品”明确属于航空航天,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中节能环保证据,cn,600323,瀚蓝环境,4,国家重点扶持产业,第二梯队：新兴支柱产业,节能环保,主营+行业映射,公司主营业务为固废处理业务,供水业务、固废处理业务、排水业务、能源业务,新能源,环保,环境治理,固废治理,2026-08-30复核：生产主营“供水业务、固废处理业务、排水业务、能源业务”，行业分类“环保/环境治理/固废治理”；归入节能环保,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,600329,达仁堂,3,用户常用,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为中成药,中成药、西药,,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“中成药、西药”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到集成电路材料直接证据；当前主要依赖电子化学品Ⅲ,cn,600330,天通股份,4,国家重点扶持产业,第三梯队：卡脖子底座,集成电路材料,主营+行业映射,公司主营业务为电子材料制造及销售,专用装备制造及安装、电子材料制造及销售,新能源材料,电子,电子化学品,电子化学品Ⅲ,2026-08-30复核：生产主营“专用装备制造及安装、电子材料制造及销售”，行业分类“电子/电子化学品/电子化学品Ⅲ”；归入集成电路材料,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,600332,白云山,3,用户常用,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为中成药,中成药、化学药,大健康产品,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“中成药、化学药”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
B_行业与主营一致,申万三级行业为其他通信设备，未发现直接冲突,cn,600345,长江通信,4,国家重点扶持产业,第二梯队：新兴支柱产业,新一代通信,主营+行业映射,公司主营业务为系统集成,系统集成、运维与技术服务、IT设备销售,,通信,通信设备,其他通信设备,2026-08-30复核：生产主营“系统集成、运维与技术服务、IT设备销售”，行业分类“通信/通信设备/其他通信设备”；归入新一代通信,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600351,亚宝药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,旧批次规则复核,公司主营业务为医药生产,医药生产、医药批发,生物制药,医药生物,中药,中药Ⅲ,Codex复核：披露业务“医药生产”明确属于生物医药,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中集成电路证据,cn,600353,旭光电子,4,国家重点扶持产业,第二梯队：新兴支柱产业,集成电路,旧批次规则复核,公司主营业务为真空灭弧室（电力开关设备核心器件）,大功率激光器射频电子管、真空灭弧室（电力开关设备核心器件）、新型电力及新能源成套设备、航空航天飞行器精密结构件、智能嵌入式计算机、半导体封装及热管理用氮化物电子材料,,电子,其他电子,其他电子Ⅲ,Codex复核：披露业务“真空灭弧室（电力开关设备核心器件）”明确属于集成电路,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中生物育种证据,cn,600354,敦煌种业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物育种,主营+行业映射,公司主营业务为种子,种子、食品、棉花,农产品加工,农林牧渔,种植业,种子,2026-08-30复核：生产主营“种子、食品、棉花”，行业分类“农林牧渔/种植业/种子”；归入生物育种,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中集成电路证据,cn,600363,联创光电,3,用户常用,第二梯队：新兴支柱产业,集成电路,旧批次规则复核,公司主营业务为智能控制,智能控制、背光源及应用、光电通信与智能装备线缆及金属材料、激光系列及传统LED芯片产品,激光器,电子,消费电子,消费电子零部件及组装,Codex复核：披露业务“智能控制”明确属于集成电路,PREEXISTING,False
B_行业与主营一致,材料类主营与磁性材料行业一致,cn,600366,宁波韵升,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为钕铁硼,钕铁硼,新能源汽车零部件,有色金属,金属新材料,磁性材料,2026-08-30复核：生产主营“钕铁硼”，行业分类“有色金属/金属新材料/磁性材料”；归入新材料,20260830_NEW,False
B_行业与主营一致,申万三级行业为种子，未发现直接冲突,cn,600371,万向德农,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物育种,主营+行业映射,公司主营业务为玉米,玉米、化肥,,农林牧渔,种植业,种子,2026-08-30复核：生产主营“玉米、化肥”，行业分类“农林牧渔/种植业/种子”；归入生物育种,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中航空航天证据,cn,600372,中航机载,4,国家重点扶持产业,第二梯队：新兴支柱产业,航空航天,旧批次规则复核,公司主营业务为航空产品,航空产品、非航空防务产品,无人系统,国防军工,航空装备,航空装备Ⅲ,Codex复核：披露业务“航空产品”明确属于航空航天,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600380,健康元,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,旧批次规则复核,公司主营业务为化学制剂,中药制剂、保健食品、化学制剂、化学原料药及中间体、生物制品、诊断试剂及设备,"生物药,创新药",医药生物,化学制药,化学制剂,Codex复核：披露业务“化学制剂”明确属于生物医药,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中节能环保证据,cn,600388,紫金龙净,4,国家重点扶持产业,第二梯队：新兴支柱产业,节能环保,主营+行业映射,公司主营业务为除尘器及配套设备及安装,除尘器及配套设备及安装、脱硫、脱硝工程项目、水处理环保设备、危废处置收入、垃圾焚烧收入、脱硝催化剂、土壤修复、水污染治理、VOCs项目、环保设备运营项目、发电业务、储能业务,新能源环保设备,环保,环保设备,环保设备Ⅲ,2026-08-30复核：生产主营“除尘器及配套设备及安装、脱硫、脱硝工程项目、水处理环保设备、危废处置收入、垃圾焚烧收入、脱硝催化剂、土壤修复、水污染治理、VOCs项目、环保设备运营项目、发电业务、储能业务”，行业分类“环保/环保设备/环保设备Ⅲ”；归入节能环保,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中航空航天证据,cn,600391,航发科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,航空航天,主营+行业映射,公司主营业务为内贸航空及衍生产品,内贸航空及衍生产品、工业民品、外贸产品,新能源及智能制造,国防军工,航空装备,航空装备Ⅲ,2026-08-30复核：生产主营“内贸航空及衍生产品、工业民品、外贸产品”，行业分类“国防军工/航空装备/航空装备Ⅲ”；归入航空航天,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中新材料证据,cn,600392,盛和资源,3,用户常用,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为稀土金属,稀土氧化物、稀土盐类、稀土金属、锆英砂、钛精矿、金红石、稀土精矿（含独居石）,新能源材料,有色金属,小金属,稀土,2026-08-30复核：生产主营“稀土氧化物、稀土盐类、稀土金属、锆英砂、钛精矿、金红石、稀土精矿（含独居石）”，行业分类“有色金属/小金属/稀土”；归入新材料,20260830_NEW,False
B_行业与主营一致,材料类主营与特钢Ⅲ行业一致,cn,600399,抚顺特钢,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营/战略文本,公司主营业务为合金结构钢,合金结构钢、工具钢、不锈钢、高温合金,,钢铁,特钢,特钢Ⅲ,2026-08-30复核：生产主营业务“合金结构钢、工具钢、不锈钢、高温合金”命中“高温合金”；归入新材料,20260830_NEW,False
B_行业与主营一致,申万三级行业为IT服务Ⅲ，与软件/信息服务标签一致,cn,600410,华胜天成,3,用户常用,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为企业IT系统解决方案,企业IT系统解决方案,云计算,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“企业IT系统解决方案”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600420,国药现代,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,旧批次规则复核,公司主营业务为全身用抗感染药,全身用抗感染药、心血管系统用药、神经系统用药、泌尿生殖系统用药及激素制剂、骨骼肌肉系统用药、呼吸系统用药、抗肿瘤药及免疫调节剂、消化道和新陈代谢用药、血液和造血系统用药,生物制药,医药生物,化学制药,化学制剂,Codex复核：披露业务“全身用抗感染药”明确属于生物医药,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,600422,昆药集团,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为药品、器械批发与零售,心脑血管治疗领域、骨科系列、抗疟类、妇科、消化系统、药品、器械批发与零售,"中药饮片,健康消费品",医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“心脑血管治疗领域、骨科系列、抗疟类、妇科、消化系统、药品、器械批发与零售”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600436,片仔癀,3,用户常用,第二梯队：新兴支柱产业,生物医药,主营/战略文本,公司主营业务为医药行业,医药行业、医药制造业、肝病用药、心脑血管用药、医药流通业、化妆品业,大健康产品,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营业务“医药行业、医药制造业、肝病用药、心脑血管用药、医药流通业、化妆品业”命中“医药制造”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,600438,通威股份,3,用户常用,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为光伏相关产品,饲料、食品及相关业务、太阳能电池、组件及相关业务、高纯晶硅、化工及相关业务、光伏电力及相关业务、合并抵销,高纯晶硅,电力设备,光伏设备,硅料硅片,2026-08-30复核：生产主营业务“饲料、食品及相关业务、太阳能电池、组件及相关业务、高纯晶硅、化工及相关业务、光伏电力及相关业务、合并抵销”命中“太阳能电池”；归入光伏,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中软件与信息技术服务证据,cn,600446,金证股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为硬件业务,软件业务、硬件业务、定制及系统集成服务业务、科技园租赁业务,"数字货币,区块链技术",计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“软件业务、硬件业务、定制及系统集成服务业务、科技园租赁业务”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中数据中心证据,cn,600449,宁夏建材,4,国家重点扶持产业,第一梯队：AI+超级主线,数据中心,旧批次规则复核,公司主营业务为运输服务收入,水泥及熟料、商品混凝土、骨料、运输服务收入、增值服务收入、数据中心业务,,建筑材料,水泥,水泥制造,Codex复核：披露业务“运输服务收入”明确属于数据中心,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中软件与信息技术服务证据,cn,600455,博通股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为学费及住宿费收入,学费及住宿费收入、软件开发,,计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“学费及住宿费收入、软件开发”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中风电证据,cn,600458,时代新材,4,国家重点扶持产业,第二梯队：新兴支柱产业,风电,主营/战略文本,公司主营业务为汽车产品分部,轨道交通、工业与工程、风力发电、汽车产品,新能源汽车零部件,机械设备,轨交设备,轨交设备Ⅲ,2026-08-30复核：生产主营业务“轨道交通、工业与工程、风力发电、汽车产品”命中“风力发电”；归入风电,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中集成电路证据,cn,600460,士兰微,3,用户常用,第二梯队：新兴支柱产业,集成电路,旧批次规则复核,公司主营业务为分立器件产品,集成电路、分立器件产品、发光二极管产品,功率半导体,电子,半导体,分立器件,Codex复核：披露业务“分立器件产品”明确属于集成电路,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,600461,洪城环境,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为污水处理服务费,自来水销售、污水处理服务费、燃气销售、给排水工程、污水环境工程、燃气工程安装、固废处理业务、设计服务、设备销售、检测及运维服务、光伏发电、产品销售,固废处理,环保,环境治理,水务及水治理,2026-08-30复核：生产主营业务“自来水销售、污水处理服务费、燃气销售、给排水工程、污水环境工程、燃气工程安装、固废处理业务、设计服务、设备销售、检测及运维服务、光伏发电、产品销售”命中“光伏”；归入光伏,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,600475,华光环能,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为地方热电及光伏发电运营服务,环保设备、节能高效发电设备、市政环保工程及服务、电站工程及服务、环保运营服务、地方热电及光伏发电运营服务,新能源发电,公用事业,电力,热力服务,2026-08-30复核：生产主营业务“环保设备、节能高效发电设备、市政环保工程及服务、电站工程及服务、环保运营服务、地方热电及光伏发电运营服务”命中“光伏”；归入光伏,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中动力电池与新型储能证据,cn,600478,科力远,4,国家重点扶持产业,第二梯队：新兴支柱产业,动力电池与新型储能,主营/战略文本,公司主营业务为动力电池及极片,镍产品、动力电池及极片、消费类电池、锂电材料、储能收入、贸易,新能源汽车相关产业,电力设备,电池,锂电池,2026-08-30复核：生产主营业务“镍产品、动力电池及极片、消费类电池、锂电材料、储能收入、贸易”命中“动力电池”；归入动力电池与新型储能,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,600479,千金药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为药品生产,药品批发零售、中药材及饮片生产 、药品生产、分部间抵销,,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“药品批发零售、中药材及饮片生产 、药品生产、分部间抵销”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,600481,双良节能,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为光伏产品,节能节水装备、新能源装备、光伏产品,光伏设备及组件,电力设备,光伏设备,硅料硅片,2026-08-30复核：生产新战略业务“光伏设备及组件”命中“光伏”；归入光伏,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中海洋工程装备证据,cn,600487,亨通光电,2,S100,第二梯队：新兴支柱产业,海洋工程装备,主营/战略文本,公司主营业务为智能电网,光通信、智能电网、海洋能源与通信、工业与新能源智能、铜导体,海洋工程,通信,通信设备,通信线缆及配套,2026-08-30复核：生产新战略业务“海洋工程”命中“海洋工程”；归入海洋工程装备,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600488,津药药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营/战略文本,公司主营业务为甾体激素类,甾体激素类、氨基酸类、制剂,氨基酸原料药,医药生物,化学制药,原料药,2026-08-30复核：生产新战略业务“氨基酸原料药”命中“原料药”；归入生物医药,20260830_NEW,False
B_行业与主营一致,主营为轨交装备或核心控制/供电系统,cn,600495,晋西车轴,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端装备,主营+行业映射,公司主营业务为铁路车辆,车轴、铁路车辆,,机械设备,轨交设备,轨交设备Ⅲ,2026-08-30复核：生产主营“车轴、铁路车辆”，行业分类“机械设备/轨交设备/轨交设备Ⅲ”；归入高端装备,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中新一代通信证据,cn,600498,烽火通信,3,用户常用,第二梯队：新兴支柱产业,新一代通信,主营+行业映射,公司主营业务为通信系统设备,通信系统设备、光纤线缆、数据网络产品,"云计算,大数据",通信,通信设备,通信网络设备及器件,2026-08-30复核：生产主营“通信系统设备、光纤线缆、数据网络产品”，行业分类“通信/通信设备/通信网络设备及器件”；归入新一代通信,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中先进材料证据,cn,600500,中化国际,4,国家重点扶持产业,第三梯队：卡脖子底座,先进材料,旧批次规则复核,公司主营业务为轻量化材料,基础原料及中间体、高性能材料、聚合物添加剂、化工材料营销,新能源材料,基础化工,化学制品,其他化学制品,Codex复核：披露业务“轻量化材料”明确属于先进材料,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中光伏证据,cn,600505,西昌电力,4,国家重点扶持产业,第二梯队：新兴支柱产业,光伏,主营/战略文本,公司主营业务为水电行业,水电行业、电力工程、光伏新能源、工程设计,,公用事业,电力,电能综合服务,2026-08-30复核：生产主营业务“水电行业、电力工程、光伏新能源、工程设计”命中“光伏”；归入光伏,20260830_NEW,False
B_行业与主营一致,材料类主营与特钢Ⅲ行业一致,cn,600507,方大特钢,4,国家重点扶持产业,第二梯队：新兴支柱产业,新材料,主营+行业映射,公司主营业务为螺纹钢,汽车板簧、弹簧扁钢、优线、螺纹钢、铁精粉,,钢铁,特钢,特钢Ⅲ,2026-08-30复核：生产主营“汽车板簧、弹簧扁钢、优线、螺纹钢、铁精粉”，行业分类“钢铁/特钢/特钢Ⅲ”；归入新材料,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600513,联环药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营/战略文本,公司主营业务为片剂,原料药、片剂、针剂、医疗器械,,医药生物,化学制药,化学制剂,2026-08-30复核：生产主营业务“原料药、片剂、针剂、医疗器械”命中“原料药”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,600518,康美药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为中药,中药、西药、医疗器械、保健食品及食品,医疗健康服务,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“中药、西药、医疗器械、保健食品及食品”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中智能机器人证据,cn,600520,三佳科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,智能机器人,主营/战略文本,公司主营业务为模具产品,五金精密件、模具产品,智能装备及工业机器人,机械设备,专用设备,其他专用设备,2026-08-30复核：生产新战略业务“智能装备及工业机器人”命中“工业机器人”；归入智能机器人,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600521,华海药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,旧批次规则复核,公司主营业务为成品药销售,原材料及中间体销售、成品药销售、技术服务,生物制药,医药生物,化学制药,化学制剂,Codex复核：披露业务“成品药销售”明确属于生物医药,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中新一代通信证据,cn,600522,中天科技,3,用户常用,第二梯队：新兴支柱产业,新一代通信,主营+行业映射,公司主营业务为电网建设,光通信及网络、电网建设、海洋系列、新能源、铜产品,新能源,通信,通信设备,通信线缆及配套,2026-08-30复核：生产主营“光通信及网络、电网建设、海洋系列、新能源、铜产品”，行业分类“通信/通信设备/通信线缆及配套”；归入新一代通信,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中节能环保证据,cn,600526,菲达环保,4,国家重点扶持产业,第二梯队：新兴支柱产业,节能环保,主营+行业映射,公司主营业务为除尘器及其配套设备,除尘器及其配套设备、省煤器设备、烟气脱硫设备、垃圾焚烧烟气处理设备、气力输送设备、总成套、建筑安装服务、环保运营、碳足迹及智慧环保项目,新能源环保设备,环保,环保设备,环保设备Ⅲ,2026-08-30复核：生产主营“除尘器及其配套设备、省煤器设备、烟气脱硫设备、垃圾焚烧烟气处理设备、气力输送设备、总成套、建筑安装服务、环保运营、碳足迹及智慧环保项目”，行业分类“环保/环保设备/环保设备Ⅲ”；归入节能环保,20260830_NEW,False
B_行业与主营一致,主营为轨交装备或核心控制/供电系统,cn,600528,中铁工业,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端装备,主营+行业映射,公司主营业务为交通运输装备及相关服务,专用工程机械装备及相关服务、交通运输装备及相关服务,地下工程装备,机械设备,轨交设备,轨交设备Ⅲ,2026-08-30复核：生产主营“专用工程机械装备及相关服务、交通运输装备及相关服务”，行业分类“机械设备/轨交设备/轨交设备Ⅲ”；归入高端装备,20260830_NEW,False
C_需人工复核,未在主营/新战略业务中找到高端医疗器械直接证据；当前主要依赖医疗耗材,cn,600529,山东药玻,4,国家重点扶持产业,第二梯队：新兴支柱产业,高端医疗器械,主营+行业映射,公司主营业务为包装制品,分部间抵销、包装制品、服务业、桶装水、物流、贸易,中性硼硅玻璃,医药生物,医疗器械,医疗耗材,2026-08-30复核：生产主营“分部间抵销、包装制品、服务业、桶装水、物流、贸易”，行业分类“医药生物/医疗器械/医疗耗材”；归入高端医疗器械,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,600535,天士力,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为医药工业小计,医药工业小计、心脑血管、抗肿瘤、感冒发烧、肝病治疗、医药商业小计,中药配方颗粒,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“医药工业小计、心脑血管、抗肿瘤、感冒发烧、肝病治疗、医药商业小计”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中软件与信息技术服务证据,cn,600536,中国软件,3,用户常用,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为行业解决方案,自主软件产品、行业解决方案、服务化业务,云计算与大数据,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“自主软件产品、行业解决方案、服务化业务”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600538,国发股份,4,国家重点扶持产业,第二梯队：新兴支柱产业,生物医药,主营/战略文本,公司主营业务为医药流通,医药流通、医药批发、医药连锁零售、医药制造、中成药类、消毒液类、中药饮片类、司法IVD,,医药生物,医药商业,医药流通,2026-08-30复核：生产主营业务“医药流通、医药批发、医药连锁零售、医药制造、中成药类、消毒液类、中药饮片类、司法IVD”命中“医药制造”；归入生物医药,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中风电证据,cn,600548,深高速,4,国家重点扶持产业,第二梯队：新兴支柱产业,风电,主营/战略文本,公司主营业务为外环高速,大环保、风力发电、餐厨垃圾处理设备销售、餐厨垃圾处理项目建造、餐厨垃圾处理项目运营、通行费、外环高速、清连高速、机荷东段、机荷西段、水官高速、沿江高速,环保能源,交通运输,铁路公路,高速公路,2026-08-30复核：生产主营业务“大环保、风力发电、餐厨垃圾处理设备销售、餐厨垃圾处理项目建造、餐厨垃圾处理项目运营、通行费、外环高速、清连高速、机荷东段、机荷西段、水官高速、沿江高速”命中“风力发电”；归入风电,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中新型显示证据,cn,600552,凯盛科技,3,用户常用,第二梯队：新兴支柱产业,新型显示,主营+行业映射,公司主营业务为显示材料,显示材料、应用材料,新能源材料,电子,光学光电子,面板,2026-08-30复核：生产主营“显示材料、应用材料”，行业分类“电子/光学光电子/面板”；归入新型显示,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,600557,康缘药业,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为注射液,注射液、口服液、胶囊、颗粒剂、冲剂、片丸剂、贴剂、凝胶剂,中药配方颗粒,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“注射液、口服液、胶囊、颗粒剂、冲剂、片丸剂、贴剂、凝胶剂”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
B_行业与主营一致,申万三级行业为军工电子Ⅲ，未发现直接冲突,cn,600562,国睿科技,4,国家重点扶持产业,第二梯队：新兴支柱产业,航空航天,旧批次人工复核,公司主营业务为雷达装备及相关系统,雷达装备及相关系统、工业软件及智能制造、智慧轨交,轨道交通信号控制,国防军工,军工电子,军工电子Ⅲ,Codex复核：结合主营业务将候选结果调整为航空航天,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中关键电子元器件证据,cn,600563,法拉电子,3,用户常用,第二梯队：新兴支柱产业,关键电子元器件,主营+行业映射,公司主营业务为薄膜电容,薄膜电容、电子变压器,,电子,元件,被动元件,2026-08-30复核：生产主营“薄膜电容、电子变压器”，行业分类“电子/元件/被动元件”；归入关键电子元器件,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中生物医药证据,cn,600566,济川药业,3,用户常用,第二梯队：新兴支柱产业,生物医药,旧批次规则复核,公司主营业务为中药,中药、西药,创新药研发,医药生物,中药,中药Ⅲ,Codex复核：披露业务“中药”明确属于生物医药,PREEXISTING,False
A_主营直接支持,主营/新战略业务直接命中软件与信息技术服务证据,cn,600570,恒生电子,3,用户常用,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为软件业收入,软件业收入、物业出租收入,"云计算,大数据",计算机,软件开发,垂直应用软件,2026-08-30复核：生产主营“软件业收入、物业出租收入”，行业分类“计算机/软件开发/垂直应用软件”；归入软件与信息技术服务,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中软件与信息技术服务证据,cn,600571,信雅达,4,国家重点扶持产业,第二梯队：新兴支柱产业,软件与信息技术服务,主营+行业映射,公司主营业务为软件产品,软件产品、硬件销售、环保产品,智能制造,计算机,IT服务,IT服务Ⅲ,2026-08-30复核：生产主营“软件产品、硬件销售、环保产品”，行业分类“计算机/IT服务/IT服务Ⅲ”；归入软件与信息技术服务,20260830_NEW,False
A_主营直接支持,主营/新战略业务直接命中现代中药证据,cn,600572,康恩贝,4,国家重点扶持产业,第二梯队：新兴支柱产业,现代中药,主营+行业映射,公司主营业务为全品类中药,全品类中药、特色健康消费品、特色化学药,大健康产品,医药生物,中药,中药Ⅲ,2026-08-30复核：生产主营“全品类中药、特色健康消费品、特色化学药”，行业分类“医药生物/中药/中药Ⅲ”；归入现代中药,20260830_NEW,False
